performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
0.7121,pearson_distance,Replogle_exp6,WitnessCell,HMGCR+SREBF1,5000,2000,433,433,1
0.0013,mse,Replogle_exp6,WitnessCell,HMGCR+SREBF1,5000,2000,433,433,1
0.3418,edistance,Replogle_exp6,WitnessCell,HMGCR+SREBF1,5000,2000,433,433,1
39.0717,sym_kldiv,Replogle_exp6,WitnessCell,HMGCR+SREBF1,5000,2000,433,433,1
0.8269,pearson_distance,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
0.0048,mse,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
0.1052,edistance,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
40.6752,sym_kldiv,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
26.1101,wasserstein,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
0.0,common_degs,Replogle_exp6,WitnessCell,HMGCR+SREBF2,100,2000,507,507,1
0.5008,pearson_distance,Replogle_exp6,WitnessCell,HMGCR+SREBF2,5000,2000,507,507,1
0.0007,mse,Replogle_exp6,WitnessCell,HMGCR+SREBF2,5000,2000,507,507,1
0.2054,edistance,Replogle_exp6,WitnessCell,HMGCR+SREBF2,5000,2000,507,507,1
38.9271,sym_kldiv,Replogle_exp6,WitnessCell,HMGCR+SREBF2,5000,2000,507,507,1
0.8539,pearson_distance,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
0.0286,mse,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
0.5525,edistance,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
41.9097,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
34.7314,wasserstein,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
0.0,common_degs,Replogle_exp6,WitnessCell,HUS1+IDI1,100,2000,247,247,1
0.6106,pearson_distance,Replogle_exp6,WitnessCell,HUS1+IDI1,5000,2000,247,247,1
0.0024,mse,Replogle_exp6,WitnessCell,HUS1+IDI1,5000,2000,247,247,1
0.6176,edistance,Replogle_exp6,WitnessCell,HUS1+IDI1,5000,2000,247,247,1
39.6907,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+IDI1,5000,2000,247,247,1
0.9291,pearson_distance,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
0.0263,mse,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
0.4733,edistance,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
0.4302,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
55.8643,wasserstein,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
0.0,common_degs,Replogle_exp6,WitnessCell,HUS1+MVD,100,2000,286,286,1
0.7852,pearson_distance,Replogle_exp6,WitnessCell,HUS1+MVD,5000,2000,286,286,1
0.0026,mse,Replogle_exp6,WitnessCell,HUS1+MVD,5000,2000,286,286,1
0.6543,edistance,Replogle_exp6,WitnessCell,HUS1+MVD,5000,2000,286,286,1
39.686,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+MVD,5000,2000,286,286,1
0.2383,pearson_distance,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
0.0216,mse,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
0.3623,edistance,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
38.7046,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
36.1047,wasserstein,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
0.0,common_degs,Replogle_exp6,WitnessCell,HUS1+PMVK,100,2000,914,914,1
0.2482,pearson_distance,Replogle_exp6,WitnessCell,HUS1+PMVK,5000,2000,914,914,1
0.0015,mse,Replogle_exp6,WitnessCell,HUS1+PMVK,5000,2000,914,914,1
0.3536,edistance,Replogle_exp6,WitnessCell,HUS1+PMVK,5000,2000,914,914,1
38.2499,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+PMVK,5000,2000,914,914,1
0.9155,pearson_distance,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
0.0186,mse,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
0.3077,edistance,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
38.4295,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
39.6582,wasserstein,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
0.0,common_degs,Replogle_exp6,WitnessCell,HUS1+RRM1,100,2000,434,434,1
0.7549,pearson_distance,Replogle_exp6,WitnessCell,HUS1+RRM1,5000,2000,434,434,1
0.0012,mse,Replogle_exp6,WitnessCell,HUS1+RRM1,5000,2000,434,434,1
0.3269,edistance,Replogle_exp6,WitnessCell,HUS1+RRM1,5000,2000,434,434,1
38.7292,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+RRM1,5000,2000,434,434,1
0.9814,pearson_distance,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
0.0093,mse,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
0.2779,edistance,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
0.4658,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
52.5045,wasserstein,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
0.0,common_degs,Replogle_exp6,WitnessCell,HUS1+SQLE,100,2000,392,392,1
0.9073,pearson_distance,Replogle_exp6,WitnessCell,HUS1+SQLE,5000,2000,392,392,1
0.0011,mse,Replogle_exp6,WitnessCell,HUS1+SQLE,5000,2000,392,392,1
0.3889,edistance,Replogle_exp6,WitnessCell,HUS1+SQLE,5000,2000,392,392,1
39.2763,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+SQLE,5000,2000,392,392,1
0.9553,pearson_distance,Replogle_exp6,WitnessCell,HUS1+SREBF1,100,2000,206,206,1
0.0047,mse,Replogle_exp6,WitnessCell,HUS1+SREBF1,100,2000,206,206,1
0.1897,edistance,Replogle_exp6,WitnessCell,HUS1+SREBF1,100,2000,206,206,1
42.3937,sym_kldiv,Replogle_exp6,WitnessCell,HUS1+SREBF1,100,2000,206,206,1
