i,j,component,pair_type,component_status,unsupported_truth,seed,seen_category,train_edges,global_nullity,endpoint_degree_sum,null_projection,regularized_variance,cosine,nmse,catastrophic
9,10,0,within,witnessed,0,80,seen2,380,4,12,0.0,1.5119498956815618,0.9996334533197306,0.0007612123162164734,0
16,23,1,cross,witnessed,0,80,seen2,380,4,12,0.0,0.3620915080874599,0.9970474234466352,0.0060033203686327965,0
17,24,1,cross,witnessed,0,80,seen2,380,4,12,0.0,0.36209150808745993,0.9961983436953059,0.007593906319327971,0
16,17,1,within,witnessed,0,80,seen2,380,4,12,0.0,1.619553253141607,0.9997509974331845,0.000500506705825695,0
23,24,1,within,witnessed,0,80,seen2,380,4,12,0.0,1.5119498956815591,0.9997664169739447,0.0004713496060470831,0
30,37,2,cross,witnessed,0,80,seen2,380,4,12,0.0,0.3620915080874599,0.9977268404634048,0.0045432524902257925,0
31,38,2,cross,witnessed,0,80,seen2,380,4,12,0.0,0.3620915080874599,0.997823336519778,0.004379680697775082,0
30,31,2,within,witnessed,0,80,seen2,380,4,12,0.0,1.619553253141607,0.9996723760875942,0.0006557508909846204,0
37,38,2,within,witnessed,0,80,seen2,380,4,12,0.0,1.5119498956815591,0.9996593168764711,0.0006964630519930752,0
44,51,3,cross,unwitnessed,0,80,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9970923058977396,0.0058296961806207515,0
45,52,3,cross,unwitnessed,0,80,seen2,380,4,12,0.0,0.3620940524716474,0.9974795765607231,0.005073133365648731,0
44,45,3,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.4171696033343392,0.8865372150436219,1
51,52,3,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.24219456360524358,0.9493594721043835,1
58,65,4,cross,unwitnessed,0,80,seen2,380,4,12,0.0,0.3620940524716616,0.9983415528956665,0.0034034890701129476,0
59,66,4,cross,unwitnessed,0,80,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9977021755744926,0.0048434898206149895,0
58,59,4,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.0983103450097673,1.00324270780318,1
65,66,4,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.31544021941965544,0.91449768851411,1
72,79,5,cross,unwitnessed,0,80,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9981355371325183,0.0042145867149532045,0
73,80,5,cross,unwitnessed,0,80,seen2,380,4,12,0.0,0.3620940524716332,0.998520966421661,0.0030015530483860973,0
72,73,5,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.23555183446987188,0.9450310093068616,1
79,80,5,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714288,285.978445999617,0.277383352496152,0.9340734673674933,1
86,93,6,cross,unwitnessed,0,80,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9970912138303974,0.005814089681622086,0
87,94,6,cross,unwitnessed,0,80,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9978233748306551,0.004361543088047338,0
86,87,6,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.17824190310300972,0.9696837552632259,1
93,94,6,within,unwitnessed,1,80,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.33684257676725393,0.8976396889641707,1
100,107,7,cross,witnessed,0,80,seen2,380,4,12,0.0,0.36209150808745993,0.9981366899354609,0.0037607190467793938,0
101,108,7,cross,witnessed,0,80,seen2,380,4,12,0.0,0.36209150808745993,0.9980089948187455,0.004004831280506567,0
100,101,7,within,witnessed,0,80,seen2,380,4,12,0.0,1.619553253141608,0.9997534234458656,0.000539846222084446,0
107,108,7,within,witnessed,0,80,seen2,380,4,12,0.0,1.5119498956815591,0.9996701923836251,0.0006706933873487352,0
2,9,0,cross,unwitnessed,0,81,seen2,380,4,12,0.0,0.3620940524716474,0.9983109946922747,0.003814888883115176,0
3,10,0,cross,unwitnessed,0,81,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9975956143590201,0.004911649474099269,0
2,3,0,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.26696740191901386,0.9346932593158244,1
9,10,0,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.12194056738120163,0.9947156824907164,1
16,23,1,cross,unwitnessed,0,81,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9978285295755107,0.004481270059835606,0
17,24,1,cross,unwitnessed,0,81,seen2,380,4,12,0.0,0.3620940524716332,0.9977831540868785,0.004528725631724383,0
16,17,1,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714274,285.97844599970784,-0.05285062243557999,1.0370089101955233,1
23,24,1,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.08695079006759746,0.9969244104610945,1
30,37,2,cross,unwitnessed,0,81,seen2,380,4,12,0.0,0.3620940524716616,0.9978348795221468,0.004345683900173411,0
31,38,2,cross,unwitnessed,0,81,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9975737879245662,0.005102952488565827,0
30,31,2,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.31818793400846573,0.9190174230100989,1
37,38,2,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.28572291345344863,0.9258869614095856,1
44,51,3,cross,witnessed,0,81,seen2,380,4,12,0.0,0.3620915080874598,0.9976245560309157,0.004749620832029193,0
45,52,3,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808745993,0.9979520358145935,0.004234599529690276,0
44,45,3,within,witnessed,0,81,seen2,380,4,12,0.0,1.6195532531416075,0.9995020483869601,0.0010145744120532356,0
51,52,3,within,witnessed,0,81,seen2,380,4,12,0.0,1.5119498956815591,0.9995074821867238,0.0009931716301981564,0
58,65,4,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808745993,0.9985829325739051,0.00284277305846336,0
59,66,4,cross,witnessed,0,81,seen2,380,4,12,0.0,0.3620915080874598,0.9986792553213482,0.002957384199532833,0
58,59,4,within,witnessed,0,81,seen2,380,4,12,0.0,1.619553253141608,0.9994784817225845,0.0010518199150665096,0
65,66,4,within,witnessed,0,81,seen2,380,4,12,0.0,1.51194989568156,0.9995455679842169,0.0009104032005260178,0
72,79,5,cross,unwitnessed,0,81,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9974569267758997,0.0050964920347494275,0
73,80,5,cross,unwitnessed,0,81,seen2,380,4,12,0.0,0.3620940524716332,0.9980840866808736,0.00384427032395907,0
72,73,5,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.31663041932687896,0.9155202767094707,1
79,80,5,within,unwitnessed,1,81,seen2,380,4,12,0.14285714285714288,285.978445999617,0.22590038983311286,0.9508868054162183,1
86,93,6,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808746,0.9965574359485285,0.006924688814916882,0
87,94,6,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808746,0.9969636499451188,0.006064780732755007,0
86,87,6,within,witnessed,0,81,seen2,380,4,12,0.0,1.619553253141608,0.9995279729893778,0.0009445072569618237,0
93,94,6,within,witnessed,0,81,seen2,380,4,12,0.0,1.5119498956815596,0.9994536391646907,0.0010924239713334775,0
100,107,7,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808745993,0.9985581192775429,0.002885408373154548,0
101,108,7,cross,witnessed,0,81,seen2,380,4,12,0.0,0.36209150808745993,0.9979569698105085,0.004144051432820733,0
100,101,7,within,witnessed,0,81,seen2,380,4,12,0.0,1.619553253141608,0.9997785248392969,0.0004520706876089617,0
107,108,7,within,witnessed,0,81,seen2,380,4,12,0.0,1.5119498956815591,0.999771043842202,0.00046049512307486616,0
2,9,0,cross,unwitnessed,0,82,seen2,380,4,12,0.0,0.3620940524716474,0.9984958359347366,0.0033292153099050894,0
3,10,0,cross,unwitnessed,0,82,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9975437394807635,0.004908167845804447,0
2,3,0,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.2714314434260922,0.9372236956783566,1
9,10,0,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.24883932256403996,0.9441292674950551,1
16,23,1,cross,unwitnessed,0,82,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9981090838901884,0.003797664208507079,0
17,24,1,cross,unwitnessed,0,82,seen2,380,4,12,0.0,0.3620940524716332,0.9968837375992795,0.006290801315593794,0
16,17,1,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.2511334578887025,0.940356575238058,1
23,24,1,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.29778521289764737,0.9216108674860463,1
30,37,2,cross,witnessed,0,82,seen2,380,4,12,0.0,0.3620915080874599,0.9976505973381846,0.004702211836711748,0
31,38,2,cross,witnessed,0,82,seen2,380,4,12,0.0,0.3620915080874599,0.9960088879666517,0.008099587961071365,0
30,31,2,within,witnessed,0,82,seen2,380,4,12,0.0,1.619553253141607,0.9996056269432854,0.0007975531071809307,0
37,38,2,within,witnessed,0,82,seen2,380,4,12,0.0,1.5119498956815591,0.9996810658535349,0.0006600347228367771,0
44,51,3,cross,unwitnessed,0,82,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9984336279200215,0.003163219612267032,0
45,52,3,cross,unwitnessed,0,82,seen2,380,4,12,0.0,0.3620940524716474,0.9980104160339838,0.0039992348368011925,0
44,45,3,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.22863022211902018,0.948276591529606,1
51,52,3,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.09438092325164003,1.003145824332487,1
58,65,4,cross,witnessed,0,82,seen2,380,4,12,0.0,0.36209150808745993,0.9985845640808323,0.002946105517491068,0
59,66,4,cross,witnessed,0,82,seen2,380,4,12,0.0,0.3620915080874598,0.9973401293817722,0.0053756992936408185,0
58,59,4,within,witnessed,0,82,seen2,380,4,12,0.0,1.619553253141608,0.9996492599915006,0.0007101866408455525,0
65,66,4,within,witnessed,0,82,seen2,380,4,12,0.0,1.51194989568156,0.9996380168095638,0.0007245426751245058,0
72,79,5,cross,unwitnessed,0,82,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9976962543564976,0.004603554669267862,0
73,80,5,cross,unwitnessed,0,82,seen2,380,4,12,0.0,0.3620940524716332,0.997560979112264,0.0048798221420569,0
72,73,5,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.22522957373905375,0.9492758332864227,1
79,80,5,within,unwitnessed,1,82,seen2,380,4,12,0.14285714285714288,285.978445999617,0.10450514837442573,0.9976499848167162,1
86,93,6,cross,witnessed,0,82,seen2,380,4,12,0.0,0.36209150808746,0.9971285888822249,0.005871457826182522,0
87,94,6,cross,witnessed,0,82,seen2,380,4,12,0.0,0.36209150808746,0.9980706629327151,0.0038699028950857665,0
86,87,6,within,witnessed,0,82,seen2,380,4,12,0.0,1.619553253141608,0.9994540521418173,0.00109479589865251,0
93,94,6,within,witnessed,0,82,seen2,380,4,12,0.0,1.5119498956815596,0.9994755947824943,0.0010554336334391236,0
100,107,7,cross,witnessed,0,82,seen2,380,4,12,0.0,0.36209150808745993,0.9979013295957461,0.004302793331112581,0
101,108,7,cross,witnessed,0,82,seen2,380,4,12,0.0,0.36209150808745993,0.9979898940235167,0.0043823180151614195,0
100,101,7,within,witnessed,0,82,seen2,380,4,12,0.0,1.619553253141608,0.9995568394095902,0.0009017491703685195,0
107,108,7,within,witnessed,0,82,seen2,380,4,12,0.0,1.5119498956815591,0.9995964080087104,0.0008086121608006659,0
2,9,0,cross,unwitnessed,0,83,seen2,380,4,12,0.0,0.3620940524716474,0.998958937066097,0.0022174983162967566,0
3,10,0,cross,unwitnessed,0,83,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9967465487680602,0.006496389737410627,0
2,3,0,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.3210063355229301,0.9097316807379512,1
9,10,0,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.34283186895072865,0.8963306624181558,1
16,23,1,cross,unwitnessed,0,83,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9986431442556805,0.0028959792461260947,0
17,24,1,cross,unwitnessed,0,83,seen2,380,4,12,0.0,0.3620940524716332,0.9980202861040077,0.004305715670524783,0
16,17,1,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.3619025813833022,0.8920797191360001,1
23,24,1,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.23702116599225515,0.9467736582370156,1
30,37,2,cross,unwitnessed,0,83,seen2,380,4,12,0.0,0.3620940524716616,0.9973583555935455,0.00530920017981637,0
31,38,2,cross,unwitnessed,0,83,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9979638481210795,0.004177030554853472,0
30,31,2,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.19105054466198726,0.9650160628853899,1
37,38,2,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.016251734589217356,1.0393416464705436,1
44,51,3,cross,witnessed,0,83,seen2,380,4,12,0.0,0.3620915080874598,0.9972213453516031,0.005772614454190924,0
45,52,3,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808745993,0.9970949837674307,0.006166680790314703,0
44,45,3,within,witnessed,0,83,seen2,380,4,12,0.0,1.6195532531416075,0.9994750519468176,0.0010496989903063338,0
51,52,3,within,witnessed,0,83,seen2,380,4,12,0.0,1.5119498956815591,0.9993715758329388,0.001258337328731541,0
58,65,4,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808745993,0.9971864173275223,0.005654672987738817,0
59,66,4,cross,witnessed,0,83,seen2,380,4,12,0.0,0.3620915080874598,0.997557986304821,0.005012475019456687,0
58,59,4,within,witnessed,0,83,seen2,380,4,12,0.0,1.619553253141608,0.999662733021254,0.0007096726767383142,0
65,66,4,within,witnessed,0,83,seen2,380,4,12,0.0,1.51194989568156,0.9996759972692391,0.0006488189042558537,0
72,79,5,cross,unwitnessed,0,83,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.997751364117142,0.004513174395081866,0
73,80,5,cross,unwitnessed,0,83,seen2,380,4,12,0.0,0.3620940524716332,0.9977428619218104,0.004573402014722248,0
72,73,5,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714274,285.97844599961695,-0.02385703127448543,1.030222372229699,1
79,80,5,within,unwitnessed,1,83,seen2,380,4,12,0.14285714285714288,285.978445999617,0.0695670327839759,1.003865558101108,1
86,93,6,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808746,0.9978651127266897,0.004409015346841497,0
87,94,6,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808746,0.9980540781168861,0.003903902744497066,0
86,87,6,within,witnessed,0,83,seen2,380,4,12,0.0,1.619553253141608,0.9995974002587324,0.000835472483693549,0
93,94,6,within,witnessed,0,83,seen2,380,4,12,0.0,1.5119498956815596,0.9996464629034563,0.0007574120072754827,0
100,107,7,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808745993,0.998841454756436,0.0023159352720273658,0
101,108,7,cross,witnessed,0,83,seen2,380,4,12,0.0,0.36209150808745993,0.9977341972295426,0.004614486202383884,0
100,101,7,within,witnessed,0,83,seen2,380,4,12,0.0,1.619553253141608,0.999479654021523,0.0010591236448833257,0
107,108,7,within,witnessed,0,83,seen2,380,4,12,0.0,1.5119498956815591,0.9995772689350018,0.0009136446746533737,0
2,9,0,cross,unwitnessed,0,84,seen2,380,4,12,0.0,0.3620940524716474,0.9981270835741282,0.003962454873900066,0
3,10,0,cross,unwitnessed,0,84,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9973464983545812,0.00537152316838532,0
2,3,0,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.3026962253538861,0.9170321976163957,1
9,10,0,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.23187949322095142,0.9468093631075891,1
16,23,1,cross,unwitnessed,0,84,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.998032067837489,0.004060260152265512,0
17,24,1,cross,unwitnessed,0,84,seen2,380,4,12,0.0,0.3620940524716332,0.9976068432354867,0.0048982318452067825,0
16,17,1,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.23008284108844668,0.9471394153009666,1
23,24,1,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714288,285.97844599970796,-0.03295413743895168,1.0826136237240112,1
30,37,2,cross,witnessed,0,84,seen2,380,4,12,0.0,0.3620915080874599,0.9979336469714257,0.0043023366163892785,0
31,38,2,cross,witnessed,0,84,seen2,380,4,12,0.0,0.3620915080874599,0.9977626134244817,0.004567880512534985,0
30,31,2,within,witnessed,0,84,seen2,380,4,12,0.0,1.619553253141607,0.9994036303294357,0.0011949463839796095,0
37,38,2,within,witnessed,0,84,seen2,380,4,12,0.0,1.5119498956815591,0.9996163456255112,0.0007739842079263551,0
44,51,3,cross,witnessed,0,84,seen2,380,4,12,0.0,0.3620915080874598,0.9971416671605106,0.005789517208876675,0
45,52,3,cross,witnessed,0,84,seen2,380,4,12,0.0,0.36209150808745993,0.9977879613052001,0.004506847012817538,0
44,45,3,within,witnessed,0,84,seen2,380,4,12,0.0,1.6195532531416075,0.9996322692977561,0.0007410890883609159,0
51,52,3,within,witnessed,0,84,seen2,380,4,12,0.0,1.5119498956815591,0.9996816841686812,0.000640407260934295,0
58,65,4,cross,witnessed,0,84,seen2,380,4,12,0.0,0.36209150808745993,0.9969424838920875,0.006233338770545717,0
59,66,4,cross,witnessed,0,84,seen2,380,4,12,0.0,0.3620915080874598,0.9979515837030475,0.004146629740485232,0
58,59,4,within,witnessed,0,84,seen2,380,4,12,0.0,1.619553253141608,0.9997227166923577,0.0005803041284803953,0
65,66,4,within,witnessed,0,84,seen2,380,4,12,0.0,1.51194989568156,0.9997013548722075,0.0005987720563376964,0
72,79,5,cross,unwitnessed,0,84,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.996973676107289,0.006445799785974145,0
73,80,5,cross,unwitnessed,0,84,seen2,380,4,12,0.0,0.3620940524716332,0.9975917141033886,0.004902761189569666,0
72,73,5,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714274,285.97844599961695,-0.044314677526946435,1.0440618305614586,1
79,80,5,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714288,285.978445999617,0.15532598424016944,0.9775999672730992,1
86,93,6,cross,unwitnessed,0,84,seen2,380,4,12,1.5407439555097887e-33,0.3620940524716616,0.9967747139254545,0.006522982467919844,0
87,94,6,cross,unwitnessed,0,84,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9985188554132626,0.003073063063044287,0
86,87,6,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.3023278128984387,0.9207441979668729,1
93,94,6,within,unwitnessed,1,84,seen2,380,4,12,0.14285714285714288,285.9784459998714,-0.029835775770428632,1.0494154413923322,1
100,107,7,cross,witnessed,0,84,seen2,380,4,12,0.0,0.36209150808745993,0.9983537781202226,0.00331419072066728,0
101,108,7,cross,witnessed,0,84,seen2,380,4,12,0.0,0.36209150808745993,0.9970330715806579,0.006166678565213467,0
100,101,7,within,witnessed,0,84,seen2,380,4,12,0.0,1.619553253141608,0.9995292324745773,0.001015018067819269,0
107,108,7,within,witnessed,0,84,seen2,380,4,12,0.0,1.5119498956815591,0.9996503836826116,0.0007402043276013756,0
2,9,0,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808746,0.9980517900699507,0.004031378128187963,0
3,10,0,cross,witnessed,0,85,seen2,380,4,12,0.0,0.3620915080874599,0.9978037347482277,0.0044310805368840255,0
2,3,0,within,witnessed,0,85,seen2,380,4,12,0.0,1.6195532531416101,0.9996304387146373,0.0007656981378326177,0
9,10,0,within,witnessed,0,85,seen2,380,4,12,0.0,1.5119498956815618,0.9996787309761709,0.0006434323594124778,0
16,23,1,cross,unwitnessed,0,85,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.997978230361557,0.004050680667952163,0
17,24,1,cross,unwitnessed,0,85,seen2,380,4,12,0.0,0.3620940524716332,0.9969016476842925,0.006411347158401364,0
16,17,1,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714274,285.97844599970784,-0.024405007666634882,1.0358742241729568,1
23,24,1,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.3579415673810208,0.9110687983766552,1
30,37,2,cross,unwitnessed,0,85,seen2,380,4,12,0.0,0.3620940524716616,0.9969015207780096,0.006189355992780071,0
31,38,2,cross,unwitnessed,0,85,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9974043720647946,0.0055411693663517435,0
30,31,2,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.25357220317002016,0.9376099228750756,1
37,38,2,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.24049423180011192,0.947974553197707,1
44,51,3,cross,unwitnessed,0,85,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9975914554584505,0.004811994903476167,0
45,52,3,cross,unwitnessed,0,85,seen2,380,4,12,0.0,0.3620940524716474,0.997560066584727,0.005128651110692498,0
44,45,3,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.17848665090236726,0.96873796471919,1
51,52,3,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714288,285.9784459998714,-0.1323576960026239,1.0732700025018953,1
58,65,4,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808745993,0.9977190447533223,0.004561915977754414,0
59,66,4,cross,witnessed,0,85,seen2,380,4,12,0.0,0.3620915080874598,0.9984222338618982,0.0031682937215793605,0
58,59,4,within,witnessed,0,85,seen2,380,4,12,0.0,1.619553253141608,0.999787519767326,0.00043244568333699614,0
65,66,4,within,witnessed,0,85,seen2,380,4,12,0.0,1.51194989568156,0.9997807078735125,0.0004386221628153954,0
72,79,5,cross,unwitnessed,0,85,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9984244079905524,0.0031603592299707657,0
73,80,5,cross,unwitnessed,0,85,seen2,380,4,12,0.0,0.3620940524716332,0.9973008599388675,0.005432226835730597,0
72,73,5,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.321814960137896,0.9227359741770912,1
79,80,5,within,unwitnessed,1,85,seen2,380,4,12,0.14285714285714288,285.978445999617,0.28445918413864335,0.931498358796201,1
86,93,6,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808746,0.9980987423872267,0.003885639996587397,0
87,94,6,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808746,0.9977235848897048,0.004560805188173517,0
86,87,6,within,witnessed,0,85,seen2,380,4,12,0.0,1.619553253141608,0.9995576422123205,0.0009432797134360423,0
93,94,6,within,witnessed,0,85,seen2,380,4,12,0.0,1.5119498956815596,0.9994709589239015,0.0010867571241042848,0
100,107,7,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808745993,0.9973270874759561,0.005583055949222804,0
101,108,7,cross,witnessed,0,85,seen2,380,4,12,0.0,0.36209150808745993,0.9973865441084512,0.005224183471118221,0
100,101,7,within,witnessed,0,85,seen2,380,4,12,0.0,1.619553253141608,0.9995639283987312,0.0008836173179319975,0
107,108,7,within,witnessed,0,85,seen2,380,4,12,0.0,1.5119498956815591,0.9995345480219912,0.0009372829805437585,0
2,9,0,cross,witnessed,0,86,seen2,380,4,12,0.0,0.36209150808746,0.9981470978632154,0.0037027319578544194,0
3,10,0,cross,witnessed,0,86,seen2,380,4,12,0.0,0.3620915080874599,0.9981198199019744,0.003782378677061559,0
2,3,0,within,witnessed,0,86,seen2,380,4,12,0.0,1.6195532531416101,0.9997152338761158,0.0006294679584502813,0
9,10,0,within,witnessed,0,86,seen2,380,4,12,0.0,1.5119498956815618,0.9996981025981586,0.0006830352034048968,0
16,23,1,cross,witnessed,0,86,seen2,380,4,12,0.0,0.3620915080874599,0.9974330441428034,0.005128478118826239,0
17,24,1,cross,witnessed,0,86,seen2,380,4,12,0.0,0.36209150808745993,0.998030067105846,0.003948788897991014,0
16,17,1,within,witnessed,0,86,seen2,380,4,12,0.0,1.619553253141607,0.9994487295993577,0.0011025829048805524,0
23,24,1,within,witnessed,0,86,seen2,380,4,12,0.0,1.5119498956815591,0.999490309731459,0.001019332014487441,0
30,37,2,cross,unwitnessed,0,86,seen2,380,4,12,0.0,0.3620940524716616,0.9985807024252322,0.0029304259416502118,0
31,38,2,cross,unwitnessed,0,86,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9978476593337067,0.004309512718504645,0
30,31,2,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714293,285.97844599987144,-0.09328778863548157,1.0819902384063063,1
37,38,2,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.4496661429464996,0.866579048544718,1
44,51,3,cross,witnessed,0,86,seen2,380,4,12,0.0,0.3620915080874598,0.9987532222229869,0.0024979289529010965,0
45,52,3,cross,witnessed,0,86,seen2,380,4,12,0.0,0.36209150808745993,0.9971524703174325,0.005802566648041433,0
44,45,3,within,witnessed,0,86,seen2,380,4,12,0.0,1.6195532531416075,0.9994781707010494,0.0010817003866993814,0
51,52,3,within,witnessed,0,86,seen2,380,4,12,0.0,1.5119498956815591,0.9994864660839314,0.0010719608452483488,0
58,65,4,cross,unwitnessed,0,86,seen2,380,4,12,0.0,0.3620940524716616,0.9975115326547226,0.004994511246341549,0
59,66,4,cross,unwitnessed,0,86,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9982085034649891,0.003602583143844592,0
58,59,4,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.2454675449151454,0.9409621497334674,1
65,66,4,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.4285489872019031,0.8771049323718355,1
72,79,5,cross,unwitnessed,0,86,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.997106862286809,0.005782671857773333,0
73,80,5,cross,unwitnessed,0,86,seen2,380,4,12,0.0,0.3620940524716332,0.9978590760195528,0.004280877992081788,0
72,73,5,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.17426344893497753,0.9702795348204446,1
79,80,5,within,unwitnessed,1,86,seen2,380,4,12,0.14285714285714288,285.978445999617,0.3247532782528199,0.9077834510946444,1
86,93,6,cross,witnessed,0,86,seen2,380,4,12,0.0,0.36209150808746,0.9980342423221611,0.004000105525868815,0
87,94,6,cross,witnessed,0,86,seen2,380,4,12,0.0,0.36209150808746,0.9977188349341947,0.004751039246171439,0
86,87,6,within,witnessed,0,86,seen2,380,4,12,0.0,1.619553253141608,0.9997296800383929,0.0005412940168392157,0
93,94,6,within,witnessed,0,86,seen2,380,4,12,0.0,1.5119498956815596,0.9996521615090965,0.0006980791784995506,0
100,107,7,cross,unwitnessed,0,86,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9964831054945732,0.007964326548913523,0
