dataset,seed,condition,subgroup,method,wmse,weighted_r2_deltapert,mse,r2_deltapert,pearson_deltactrl
Wessels,1,GFI1,unseen_single,WitnessCell_v14,0.08554170705152345,-0.2985510254510546,0.007609893129954088,-0.3180416166992357,0.5201389956027839
Wessels,1,GFI1,unseen_single,WitnessCell_v13,0.08554170705152345,-0.2985510254510546,0.007609893129954088,-0.3180416166992357,0.5201389956027839
Wessels,1,GFI1,unseen_single,trainMean,0.08131733321212306,-0.23442365214836935,0.007014591850614504,-0.2149347993964541,0.5741540004863631
Wessels,1,GFI1,unseen_single,baseControl,0.09324847532236663,-0.4155422825344477,0.009814070356039525,-0.6998074660941291,
Wessels,1,INTS1,unseen_single,WitnessCell_v14,0.03226077276302099,0.43923793621530793,0.0028013859103116026,0.3717183413374652,-0.005467308195611819
Wessels,1,INTS1,unseen_single,WitnessCell_v13,0.03226077276302099,0.43923793621530793,0.0028013859103116026,0.3717183413374652,-0.005467308195611819
Wessels,1,INTS1,unseen_single,trainMean,0.039771661140341044,0.30868243780051907,0.0032984356271215337,0.26024236818946334,-0.042889234697639646
Wessels,1,INTS1,unseen_single,baseControl,0.01252393075105666,0.782306973665889,0.0018655088748440547,0.5816124419622246,
Wessels,1,GFI1+INTS1,combo_seen0,WitnessCell_v14,0.5123152422829625,-0.37373523887355176,0.008222425392621593,-0.334585098192971,0.3521484890990399
Wessels,1,GFI1+INTS1,combo_seen0,WitnessCell_v13,0.5123152422829625,-0.37373523887355176,0.008222425392621593,-0.334585098192971,0.3521484890990399
Wessels,1,GFI1+INTS1,combo_seen0,trainMean,0.5123152531466599,-0.3737352680037491,0.008222425483431446,-0.3345851129323538,0.3521484871060279
Wessels,1,GFI1+INTS1,combo_seen0,baseControl,0.5569103492963119,-0.493313703321695,0.008476216566585303,-0.37577804341918175,
Wessels,1,IKZF1+INTS1,combo_seen0,WitnessCell_v14,0.04060939838288322,-0.2330999603392463,0.004207546012539874,-0.3479826086323734,0.23267953798151658
Wessels,1,IKZF1+INTS1,combo_seen0,WitnessCell_v13,0.04060939838288322,-0.2330999603392463,0.004207546012539874,-0.3479826086323734,0.23267953798151658
Wessels,1,IKZF1+INTS1,combo_seen0,trainMean,0.04060940044427891,-0.23310002293330223,0.004207546125954607,-0.34798264496735043,0.23267953973009683
Wessels,1,IKZF1+INTS1,combo_seen0,baseControl,0.007933090798193626,0.7591125616688915,0.0016675658876213217,0.4657575202831258,
Wessels,1,MED13L+MED14,combo_seen0,WitnessCell_v14,0.06992534460769737,-0.20067522784994574,0.008032705041069151,-0.11094011549315574,0.6879437347932771
Wessels,1,MED13L+MED14,combo_seen0,WitnessCell_v13,0.06992534460769737,-0.20067522784994574,0.008032705041069151,-0.11094011549315574,0.6879437347932771
Wessels,1,MED13L+MED14,combo_seen0,trainMean,0.06992534270309547,-0.200675195146377,0.008032704977584827,-0.11094010671313925,0.6879437364545482
Wessels,1,MED13L+MED14,combo_seen0,baseControl,0.12406128394684063,-1.1302334826653468,0.014284534314093858,-0.9755813414696455,
Wessels,2,DOT1L+IKZF1,combo_seen1,WitnessCell_v14,0.010056396221952271,0.27052527534388415,0.0027114226164495167,0.21815386474777698,0.5926005045589522
Wessels,2,DOT1L+IKZF1,combo_seen1,WitnessCell_v13,0.010056396221952271,0.27052527534388415,0.0027114226164495167,0.21815386474777698,0.5926005045589522
Wessels,2,DOT1L+IKZF1,combo_seen1,trainMean,0.011318844033627137,0.1789493519724541,0.00396085307604161,-0.14212282918112562,0.52421306150708
Wessels,2,DOT1L+IKZF1,combo_seen1,baseControl,0.00870530048232137,0.3685315760999982,0.0032624694835784417,0.05925799186029912,
Wessels,2,DOT1L+RCOR1,combo_seen1,WitnessCell_v14,0.011861523230035293,0.35647505120331247,0.0023160344004255215,0.24403173258348032,0.5992787793458731
Wessels,2,DOT1L+RCOR1,combo_seen1,WitnessCell_v13,0.011861523230035293,0.35647505120331247,0.0023160344004255215,0.24403173258348032,0.5992787793458731
Wessels,2,DOT1L+RCOR1,combo_seen1,trainMean,0.012866039576718946,0.30197687942313456,0.003470516430918273,-0.13279849938317878,0.551153284248632
Wessels,2,DOT1L+RCOR1,combo_seen1,baseControl,0.005323817048797721,0.7111661776241962,0.002174100828844973,0.29035974747664073,
Wessels,2,EP300+IKZF1,combo_seen1,WitnessCell_v14,0.013972215131525665,0.6926221122193013,0.0038155497957690055,0.2931901979618028,0.717268060981984
Wessels,2,EP300+IKZF1,combo_seen1,WitnessCell_v13,0.013972215131525665,0.6926221122193013,0.0038155497957690055,0.2931901979618028,0.717268060981984
Wessels,2,EP300+IKZF1,combo_seen1,trainMean,0.025790272311102237,0.43263402734266143,0.008052188220856524,-0.4916239774065998,0.6342949042955475
Wessels,2,EP300+IKZF1,combo_seen1,baseControl,0.037770593239267174,0.1690762659447994,0.006922139093623398,-0.2822885362078553,
Wessels,2,EP300+RCOR1,combo_seen1,WitnessCell_v14,0.015981183871473445,0.7389307911677405,0.003156048596956597,0.5379140001105158,0.8610765765640279
Wessels,2,EP300+RCOR1,combo_seen1,WitnessCell_v13,0.015981183871473445,0.7389307911677405,0.003156048596956597,0.5379140001105158,0.8610765765640279
Wessels,2,EP300+RCOR1,combo_seen1,trainMean,0.02017348662302005,0.6704451788793271,0.004830434945155956,0.2927623599693919,0.807695691550068
Wessels,2,EP300+RCOR1,combo_seen1,baseControl,0.08399772889184716,-0.3721899955512693,0.011643744109414076,-0.7047935017364018,
Wessels,2,FLI1+IKZF1,combo_seen1,WitnessCell_v14,0.01306651737303359,0.7817831686890188,0.0024242490722626974,0.48200213019517146,0.8922863243684622
Wessels,2,FLI1+IKZF1,combo_seen1,WitnessCell_v13,0.01306651737303359,0.7817831686890188,0.0024242490722626974,0.48200213019517146,0.8922863243684622
Wessels,2,FLI1+IKZF1,combo_seen1,trainMean,0.012375531388470314,0.7933229514579824,0.003179723737281338,0.32057718766403276,0.8619004582912712
Wessels,2,FLI1+IKZF1,combo_seen1,baseControl,0.13531025515651118,-1.259743302761867,0.011803775618072668,-1.5221544666237383,
Wessels,2,FLI1+RCOR1,combo_seen1,WitnessCell_v14,0.006859793675583431,0.8703929917559983,0.0016463852399304136,0.4176866887869005,0.9035881945345499
Wessels,2,FLI1+RCOR1,combo_seen1,WitnessCell_v13,0.006859793675583431,0.8703929917559983,0.0016463852399304136,0.4176866887869005,0.9035881945345499
Wessels,2,FLI1+RCOR1,combo_seen1,trainMean,0.010752945731473923,0.7968368741137231,0.0025679086930116613,0.09175120278427373,0.8890473191293752
Wessels,2,FLI1+RCOR1,combo_seen1,baseControl,0.04039833725679881,0.23672520231586025,0.006080701199491573,-1.1506954533454534,
Wessels,2,GATA2+IKZF1,combo_seen1,WitnessCell_v14,0.008072748508116737,0.4236106137946054,0.0019337225208038132,0.32483654622253666,0.595497534174663
Wessels,2,GATA2+IKZF1,combo_seen1,WitnessCell_v13,0.008072748508116737,0.4236106137946054,0.0019337225208038132,0.32483654622253666,0.595497534174663
Wessels,2,GATA2+IKZF1,combo_seen1,trainMean,0.019342184279458087,-0.38102031959735894,0.004189257472168712,-0.46268842258544174,0.5701891903346492
Wessels,2,GATA2+IKZF1,combo_seen1,baseControl,0.0049007311068670414,0.6500907476797206,0.002325655957716264,0.1879921282309187,
Wessels,2,GATA2+RCOR1,combo_seen1,WitnessCell_v14,0.008306764965747535,0.3015608106101981,0.0016258684547924517,0.2965559920758677,0.6529858649677144
Wessels,2,GATA2+RCOR1,combo_seen1,WitnessCell_v13,0.008306764965747535,0.3015608106101981,0.0016258684547924517,0.2965559920758677,0.6529858649677144
Wessels,2,GATA2+RCOR1,combo_seen1,trainMean,0.01678581602177692,-0.4113643258041999,0.003461138149533513,-0.4974870105329463,0.6716156247600593
Wessels,2,GATA2+RCOR1,combo_seen1,baseControl,0.004330572049414392,0.6358821702240218,0.002184376184366507,0.054913493514486045,
Wessels,2,GFI1+RCOR1,combo_seen1,WitnessCell_v14,0.015265445025269745,0.7886599146854482,0.003187182363148234,0.3509743578124541,0.8078985871133328
Wessels,2,GFI1+RCOR1,combo_seen1,WitnessCell_v13,0.015265445025269745,0.7886599146854482,0.003187182363148234,0.3509743578124541,0.8078985871133328
Wessels,2,GFI1+RCOR1,combo_seen1,trainMean,0.017002052380168036,0.7646177235842688,0.006177154949526066,-0.2578922387258673,0.7810140777806708
Wessels,2,GFI1+RCOR1,combo_seen1,baseControl,0.13778002291085506,-0.907474151485242,0.008484144863821267,-0.7276788527452283,
Wessels,2,GSE1+IKZF1,combo_seen1,WitnessCell_v14,0.01567281523751004,0.6658224657853558,0.003510528214059413,0.2746792823306282,0.7016777205829969
Wessels,2,GSE1+IKZF1,combo_seen1,WitnessCell_v13,0.01567281523751004,0.6658224657853558,0.003510528214059413,0.2746792823306282,0.7016777205829969
Wessels,2,GSE1+IKZF1,combo_seen1,trainMean,0.015941737770039502,0.6600884692152711,0.004971089058313607,-0.027091555320388094,0.6772756917733446
Wessels,2,GSE1+IKZF1,combo_seen1,baseControl,0.08424490009727223,-0.796279261768299,0.006057551762344144,-0.2515688590641427,
Wessels,2,GSE1+RCOR1,combo_seen1,WitnessCell_v14,0.010560455182412408,0.5692843025144686,0.0026296757618476073,0.18411359283143502,0.7622125091694691
Wessels,2,GSE1+RCOR1,combo_seen1,WitnessCell_v13,0.010560455182412408,0.5692843025144686,0.0026296757618476073,0.18411359283143502,0.7622125091694691
Wessels,2,GSE1+RCOR1,combo_seen1,trainMean,0.013689635866183165,0.44165843625321066,0.003863956998863765,-0.1988360082239986,0.7514541803932612
Wessels,2,GSE1+RCOR1,combo_seen1,baseControl,0.033416004535939695,-0.36289558094493835,0.00517258459129767,-0.6048524001317175,
Wessels,2,HDAC3+IKZF1,combo_seen1,WitnessCell_v14,0.024466640069319014,0.5616535589883977,0.004098656654794362,0.46398979867562984,0.5700193345812818
Wessels,2,HDAC3+IKZF1,combo_seen1,WitnessCell_v13,0.024466640069319014,0.5616535589883977,0.004098656654794362,0.46398979867562984,0.5700193345812818
Wessels,2,HDAC3+IKZF1,combo_seen1,trainMean,0.03216859859289624,0.4236646034937408,0.006437482647417277,0.15812504913578918,0.47016038366977403
Wessels,2,HDAC3+IKZF1,combo_seen1,baseControl,0.02690383924353349,0.5179884876493617,0.0049306959875865496,0.35517815431453104,
Wessels,2,IKZF1+INTS1,combo_seen1,WitnessCell_v14,0.04596988994013647,0.06588925278323499,0.004827903421032093,-0.05076935590866816,0.26460692087467313
Wessels,2,IKZF1+INTS1,combo_seen1,WitnessCell_v13,0.04596988994013647,0.06588925278323499,0.004827903421032093,-0.05076935590866816,0.26460692087467313
Wessels,2,IKZF1+INTS1,combo_seen1,trainMean,0.06189237101149275,-0.25765645747358734,0.006106820988993482,-0.3291194536535371,0.2703788338381481
Wessels,2,IKZF1+INTS1,combo_seen1,baseControl,0.007933090798193626,0.8387991491193661,0.0016675658876213217,0.6370625132976381,
Wessels,2,IKZF1+KDM1A,combo_seen1,WitnessCell_v14,0.017723756476183232,0.8284185583198195,0.0023004186755961526,0.5231752357472057,0.8946659314038672
Wessels,2,IKZF1+KDM1A,combo_seen1,WitnessCell_v13,0.017723756476183232,0.8284185583198195,0.0023004186755961526,0.5231752357472057,0.8946659314038672
Wessels,2,IKZF1+KDM1A,combo_seen1,trainMean,0.11410540032250689,-0.10463992873851691,0.005411851918832667,-0.12175450614427041,0.7236391849800489
Wessels,2,IKZF1+KDM1A,combo_seen1,baseControl,0.2763373059362825,-1.6751864598387347,0.011382887038850318,-1.3594150431809635,
Wessels,2,IKZF1+MED24,combo_seen1,WitnessCell_v14,0.007235832119243895,0.7299165223884689,0.0024812303332701277,0.3808049578377204,0.8846244173042173
Wessels,2,IKZF1+MED24,combo_seen1,WitnessCell_v13,0.007235832119243895,0.7299165223884689,0.0024812303332701277,0.3808049578377204,0.8846244173042173
Wessels,2,IKZF1+MED24,combo_seen1,trainMean,0.01225635638792777,0.5425212606447622,0.004906545733788119,-0.2244364224340365,0.8644171900086022
Wessels,2,IKZF1+MED24,combo_seen1,baseControl,0.06193358097698594,-1.311722640263195,0.010442902063445891,-1.6060430975587185,
Wessels,2,IKZF1+SMARCD1,combo_seen1,WitnessCell_v14,0.011435682506919145,0.5706761967776666,0.002221378149568284,0.2898851651286898,0.7594897335726888
Wessels,2,IKZF1+SMARCD1,combo_seen1,WitnessCell_v13,0.011435682506919145,0.5706761967776666,0.002221378149568284,0.2898851651286898,0.7594897335726888
Wessels,2,IKZF1+SMARCD1,combo_seen1,trainMean,0.01568582238905073,0.41111543446027743,0.004184563878540739,-0.33769249877420005,0.6870582658513025
Wessels,2,IKZF1+SMARCD1,combo_seen1,baseControl,0.02800076710694771,-0.05121804669061736,0.004908916206796,-0.5692484515810645,
Wessels,2,INTS1+RCOR1,combo_seen1,WitnessCell_v14,0.05530911399820845,0.11575536780207507,0.0048193705073120464,-0.044184546217873155,0.24303114259106817
Wessels,2,INTS1+RCOR1,combo_seen1,WitnessCell_v13,0.05530911399820845,0.11575536780207507,0.0048193705073120464,-0.044184546217873155,0.24303114259106817
Wessels,2,INTS1+RCOR1,combo_seen1,trainMean,0.07547906285897374,-0.20670810562141972,0.006156341081773916,-0.3338580648823979,0.2452175671882674
Wessels,2,INTS1+RCOR1,combo_seen1,baseControl,0.009473627963146443,0.8485420563033472,0.0014207818786674614,0.6921675810149737,
Wessels,2,KDM1A+RCOR1,combo_seen1,WitnessCell_v14,0.020151062760814895,0.8106781166962397,0.0035506683070167548,0.5069091458098502,0.876058167451
Wessels,2,KDM1A+RCOR1,combo_seen1,WitnessCell_v13,0.020151062760814895,0.8106781166962397,0.0035506683070167548,0.5069091458098502,0.876058167451
Wessels,2,KDM1A+RCOR1,combo_seen1,trainMean,0.0968738623417009,0.08985733015014574,0.007293648853171363,-0.012888626083738197,0.7220522238529877
Wessels,2,KDM1A+RCOR1,combo_seen1,baseControl,0.20894713002380932,-0.9630857506903803,0.015005175624013949,-1.0838090821090423,
Wessels,2,MED13L+MED14,combo_seen1,WitnessCell_v14,0.04476467572322892,0.047475821967697285,0.005879885804114547,0.01194252808503371,0.7772728518633193
Wessels,2,MED13L+MED14,combo_seen1,WitnessCell_v13,0.04476467572322892,0.047475821967697285,0.005879885804114547,0.01194252808503371,0.7772728518633193
Wessels,2,MED13L+MED14,combo_seen1,trainMean,0.054869326203536586,-0.16753576334049924,0.006605887390298918,-0.11005495889840744,0.7398908666631652
Wessels,2,MED13L+MED14,combo_seen1,baseControl,0.12406128394684063,-1.6398353301546642,0.014284534314093858,-1.4003766964300057,
Wessels,2,MED13L+MED19,combo_seen1,WitnessCell_v14,0.03501604245052051,0.138357613898761,0.0060884062949621235,0.03220242750017566,0.7796523421022283
Wessels,2,MED13L+MED19,combo_seen1,WitnessCell_v13,0.03501604245052051,0.138357613898761,0.0060884062949621235,0.03220242750017566,0.7796523421022283
Wessels,2,MED13L+MED19,combo_seen1,trainMean,0.040356530142664146,0.006943832215544399,0.006740937479163361,-0.07152226915368365,0.7332585079105597
Wessels,2,MED13L+MED19,combo_seen1,baseControl,0.09426756178153235,-1.319648971758033,0.014412370595613552,-1.290953757134143,
Wessels,2,MED13L+MED24,combo_seen1,WitnessCell_v14,0.014362872656077972,0.6601777078518898,0.0031980505750498684,0.46636856819469075,0.8746580962403201
Wessels,2,MED13L+MED24,combo_seen1,WitnessCell_v13,0.014362872656077972,0.6601777078518898,0.0031980505750498684,0.46636856819469075,0.8746580962403201
Wessels,2,MED13L+MED24,combo_seen1,trainMean,0.01618821268441468,0.6169905789792693,0.005505613002344052,0.08132530100435587,0.8385852373287679
Wessels,2,MED13L+MED24,combo_seen1,baseControl,0.10797878750065182,-1.5547534919010433,0.013709002671250279,-1.2875043881906159,
Wessels,2,MED14+MED22,combo_seen1,WitnessCell_v14,0.033651121021897656,0.18091192438671133,0.006375067657832641,0.08072375418149824,0.7826588451075663
Wessels,2,MED14+MED22,combo_seen1,WitnessCell_v13,0.033651121021897656,0.18091192438671133,0.006375067657832641,0.08072375418149824,0.7826588451075663
Wessels,2,MED14+MED22,combo_seen1,trainMean,0.04259225076109763,-0.03672043166836381,0.0074585901876356745,-0.0755187481601527,0.7286308126883582
Wessels,2,MED14+MED22,combo_seen1,baseControl,0.08900061593644586,-1.1663273324042707,0.015551489100708818,-1.2425039677535379,
Wessels,2,MED16+MED19,combo_seen1,WitnessCell_v14,0.03731765850810244,0.17643480008291634,0.005602063939435248,0.06870496416938476,0.7783220230817083
Wessels,2,MED16+MED19,combo_seen1,WitnessCell_v13,0.03731765850810244,0.17643480008291634,0.005602063939435248,0.06870496416938476,0.7783220230817083
Wessels,2,MED16+MED19,combo_seen1,trainMean,0.04754049963916958,-0.04917357237163933,0.006593445741069903,-0.09610374927208332,0.7148805845469985
Wessels,2,MED16+MED19,combo_seen1,baseControl,0.09150101914265005,-1.0193403909967156,0.013437026301051156,-1.2337902647637207,
Wessels,2,MED16+MED24,combo_seen1,WitnessCell_v14,0.005422735605432834,0.7970842587855571,0.002126640236574781,0.26519225542790004,0.9025961304661498
Wessels,2,MED16+MED24,combo_seen1,WitnessCell_v13,0.005422735605432834,0.7970842587855571,0.002126640236574781,0.26519225542790004,0.9025961304661498
Wessels,2,MED16+MED24,combo_seen1,trainMean,0.016588874989240058,0.3792535522139474,0.005532008837110166,-0.9114483336857084,0.8717841345425109
Wessels,2,MED16+MED24,combo_seen1,baseControl,0.04759395922426066,-0.780939403286651,0.007317673747183572,-1.528440518149365,
Wessels,2,MED19+MED22,combo_seen1,WitnessCell_v14,0.0328567337065505,0.1819777650428378,0.005825183535708785,0.06773227711616014,0.8032941695108821
Wessels,2,MED19+MED22,combo_seen1,WitnessCell_v13,0.0328567337065505,0.1819777650428378,0.005825183535708785,0.06773227711616014,0.8032941695108821
Wessels,2,MED19+MED22,combo_seen1,trainMean,0.038675474964239204,0.03711066502117566,0.00652305065255506,-0.0439550171827352,0.752134442577788
Wessels,2,MED19+MED22,combo_seen1,baseControl,0.09460214115274754,-1.355275348689795,0.014685596017219202,-1.3502962737978481,
Wessels,2,MED22+MED24,combo_seen1,WitnessCell_v14,0.006477165947557911,0.849095747873614,0.0016851734810904857,0.6441689512576692,0.9291418904126851
Wessels,2,MED22+MED24,combo_seen1,WitnessCell_v13,0.006477165947557911,0.849095747873614,0.0016851734810904857,0.6441689512576692,0.9291418904126851
Wessels,2,MED22+MED24,combo_seen1,trainMean,0.011691581811390362,0.7276108990093857,0.004033864931486858,0.14823345776421792,0.8872136734662872
Wessels,2,MED22+MED24,combo_seen1,baseControl,0.10317730197479152,-1.4038126731637202,0.012257151017169492,-1.5881459386663335,
Wessels,2,MED24+RCOR1,combo_seen1,WitnessCell_v14,0.0064139709750449855,0.798656292088083,0.0021110378642592476,0.5024305773299695,0.9038734574488337
Wessels,2,MED24+RCOR1,combo_seen1,WitnessCell_v13,0.0064139709750449855,0.798656292088083,0.0021110378642592476,0.5024305773299695,0.9038734574488337
Wessels,2,MED24+RCOR1,combo_seen1,trainMean,0.011508234053469757,0.6387400995640551,0.00453494893960717,-0.06888273484861629,0.874540387591029
Wessels,2,MED24+RCOR1,combo_seen1,baseControl,0.08841829644438343,-1.7755765847135545,0.011129674909273655,-1.6232527672143848,
Wessels,2,RCOR1+RING1,combo_seen1,WitnessCell_v14,0.012658192638971073,0.46728735099577867,0.0029876828622327784,0.28715825072629364,0.548332322791498
Wessels,2,RCOR1+RING1,combo_seen1,WitnessCell_v13,0.012658192638971073,0.46728735099577867,0.0029876828622327784,0.28715825072629364,0.548332322791498
Wessels,2,RCOR1+RING1,combo_seen1,trainMean,0.01786588983325649,0.24812445415072504,0.004747961826598735,-0.13283289091401707,0.3812005866482514
Wessels,2,RCOR1+RING1,combo_seen1,baseControl,0.008882384335730152,0.6261900396117661,0.003242348815323227,0.22639660638436931,
