dataset,seed,condition,method,nir
Replogle_exp6,3,FDPS+HUS1,trainMean,1.0
Replogle_exp6,3,FDPS+IDI1,trainMean,0.8484848484848485
Replogle_exp6,3,FDPS+LIG4,trainMean,0.3939393939393939
Replogle_exp6,3,FDPS+MVD,trainMean,1.0
Replogle_exp6,3,FDPS+NHEJ1,trainMean,0.48484848484848486
Replogle_exp6,3,FDPS+PMVK,trainMean,0.9393939393939394
Replogle_exp6,3,FDPS+PRKDC,trainMean,1.0
Replogle_exp6,3,FDPS+RAD9A,trainMean,0.9090909090909091
Replogle_exp6,3,FDPS+RAD17,trainMean,0.9393939393939394
Replogle_exp6,3,FDPS+RRM1,trainMean,1.0
Replogle_exp6,3,FDPS+RRM2B,trainMean,0.3939393939393939
Replogle_exp6,3,FDPS+SQLE,trainMean,1.0
Replogle_exp6,3,FDPS+SREBF1,trainMean,1.0
Replogle_exp6,3,FDPS+SREBF2,trainMean,0.7575757575757576
Replogle_exp6,3,FDPS+TOPBP1,trainMean,0.6060606060606061
Replogle_exp6,3,FDPS+XRCC5,trainMean,0.9696969696969697
Replogle_exp6,3,HMGCR+SREBF2,trainMean,0.7878787878787878
Replogle_exp6,3,HUS1+SQLE,trainMean,0.9696969696969697
Replogle_exp6,3,HUS1+SREBF2,trainMean,0.9090909090909091
Replogle_exp6,3,AHCYL1,trainMean,0.8787878787878788
Replogle_exp6,3,ATR,trainMean,0.15151515151515152
Replogle_exp6,3,FDPS,trainMean,0.7272727272727273
Replogle_exp6,3,POLR1D,trainMean,0.0
Replogle_exp6,3,RAD1,trainMean,0.7878787878787878
Replogle_exp6,3,RPL15,trainMean,0.2727272727272727
Replogle_exp6,3,XRCC6,trainMean,0.030303030303030304
Replogle_exp6,3,AHCYL1+FDPS,trainMean,0.42424242424242425
Replogle_exp6,3,ATR+FDPS,trainMean,0.6363636363636364
Replogle_exp6,3,FDPS+RAD1,trainMean,0.5757575757575758
Replogle_exp6,3,FDPS+XRCC6,trainMean,0.06060606060606061
Replogle_exp6,3,ATM+FDPS,baseControl,0.30303030303030304
Replogle_exp6,3,CHEK1+FDPS,baseControl,0.24242424242424243
Replogle_exp6,3,ETAA1+FDPS,baseControl,0.6363636363636364
Replogle_exp6,3,FDPS+HMGCR,baseControl,0.9696969696969697
Replogle_exp6,3,FDPS+HUS1,baseControl,0.5757575757575758
Replogle_exp6,3,FDPS+IDI1,baseControl,0.3939393939393939
Replogle_exp6,3,FDPS+LIG4,baseControl,0.42424242424242425
Replogle_exp6,3,FDPS+MVD,baseControl,0.12121212121212122
Replogle_exp6,3,FDPS+NHEJ1,baseControl,0.5151515151515151
Replogle_exp6,3,FDPS+PMVK,baseControl,0.9090909090909091
Replogle_exp6,3,FDPS+PRKDC,baseControl,0.45454545454545453
Replogle_exp6,3,FDPS+RAD9A,baseControl,0.36363636363636365
Replogle_exp6,3,FDPS+RAD17,baseControl,0.7878787878787878
Replogle_exp6,3,FDPS+RRM1,baseControl,0.7575757575757576
Replogle_exp6,3,FDPS+RRM2B,baseControl,0.3333333333333333
Replogle_exp6,3,FDPS+SQLE,baseControl,0.18181818181818182
Replogle_exp6,3,FDPS+SREBF1,baseControl,0.48484848484848486
Replogle_exp6,3,FDPS+SREBF2,baseControl,0.8181818181818182
Replogle_exp6,3,FDPS+TOPBP1,baseControl,0.696969696969697
Replogle_exp6,3,FDPS+XRCC5,baseControl,0.09090909090909091
Replogle_exp6,3,HMGCR+SREBF2,baseControl,0.9393939393939394
Replogle_exp6,3,HUS1+SQLE,baseControl,0.21212121212121213
Replogle_exp6,3,HUS1+SREBF2,baseControl,1.0
Replogle_exp6,3,AHCYL1,baseControl,0.8787878787878788
Replogle_exp6,3,ATR,baseControl,0.15151515151515152
Replogle_exp6,3,FDPS,baseControl,0.6666666666666666
Replogle_exp6,3,POLR1D,baseControl,0.0
Replogle_exp6,3,RAD1,baseControl,0.8484848484848485
Replogle_exp6,3,RPL15,baseControl,0.2727272727272727
Replogle_exp6,3,XRCC6,baseControl,0.030303030303030304
Replogle_exp6,3,AHCYL1+FDPS,baseControl,0.7272727272727273
Replogle_exp6,3,ATR+FDPS,baseControl,0.5454545454545454
Replogle_exp6,3,FDPS+RAD1,baseControl,0.6060606060606061
Replogle_exp6,3,FDPS+XRCC6,baseControl,0.06060606060606061
